customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score,dln,recurrence_1,recurrence_2
61903581418h5z39840i2i30,482323602874368,loan_2015368,2022-02-22 02:19:00,MXN,,7 Live,nan,,,,3288.65,,,,Social Media,False,2022-01-10 00:00:00,Tyler Montes,35,H,3367091650,email_312@gmail.com,merchant_name_66,large,,0.4,0,0,False
60i8y6gi6170261xiz550z35,610308226031882,loan_9448616,2022-02-23 17:26:00,MXN,,7 Live,nan,,0.7,,791.54,,San Andrés Cholula,Puebla,Social Media,False,2021-10-17 00:00:00,Sergio Miguel,38,H,3365155383,email_1307@gmail.com,merchant_name_37,medium,,0.7,0,0,False
62191x0g35i9xx0z8ggz6i71,843650007579528,loan_9721450,2022-02-26 15:07:00,MXN,,7 Live,nan,,,,1568.77,,,,Social Media,False,2022-03-09 00:00:00,Gerardo Le'Nior,22,H,3348725188,email_1529@gmail.com,merchant_name_143,extra-large,,0.4,0,0,False
620hy93616g20yhgzzx0g140,522186628800710,loan_6698284,2022-02-27 21:36:00,MXN,,7 Live,nan,,0.3,,3649.27,,Zumpango,Estado de México,Social Media,False,2022-02-27 00:00:00,Linette Rodriguez,46,M,3392293558,email_899@gmail.com,merchant_name_2,medium,,0.6,0,0,False
6195607x11i7xihh136x4254,716945251115144,loan_1008220,2022-03-05 19:26:00,MXN,,7 Live,nan,,,,2371.405,,,,Social Media,False,2022-02-27 00:00:00,Angel Alvarez,35,H,3393777981,email_2753@gmail.com,merchant_name_10,small,,0.6,0,0,False
6193h6x594z59g6z9i3gi44z,522186628800710,loan_3396102,2022-03-08 15:58:00,MXN,,7 Live,nan,,0.9,,5401.27,,Gustavo A. Madero,Ciudad de México,Social Media,False,2021-11-16 00:00:00,Alejandro Aragon,38,H,3392130219,email_2479@gmail.com,merchant_name_2,medium,,0.3,0,0,False
5h10hx31165380531i1715gx,522186628800710,loan_3223844,2022-03-17 07:46:00,MXN,,7 Live,nan,,0.4,,1167.27,,Santa Catarina,Nuevo León,Social Media,False,2021-12-12 00:00:00,Joseph Gomez,38,H,3306417067,email_1495@gmail.com,merchant_name_2,medium,,0.7,0,0,False
6234hy835337gh7x04iz84i5,522186628800710,loan_0238276,2022-03-18 16:35:00,MXN,,7 Live,nan,,,,5912.27,,,,Social Media,False,2022-03-18 00:00:00,Maggierose Ramirez Carreon,64,M,3354129111,email_1606@gmail.com,merchant_name_2,medium,,0.3,0,0,False
618i21i4x2356i23hh65163h,522186628800710,loan_0097572,2022-03-18 23:35:00,MXN,,7 Live,nan,,0.7,,5437.04,,Uruapan,Michoacán de Ocampo,Social Media,False,2021-11-12 00:00:00,Rebecca Arellano Rodriguez,65,M,3384652349,email_2925@gmail.com,merchant_name_2,medium,,0.2,0,0,False
61z83201xh21061igz147178,716945251115144,loan_6661180,2022-03-22 13:07:00,MXN,,7 Live,nan,,,,1824.27,,,,Social Media,False,2021-12-02 00:00:00,Brianna Perdomo Chiuzulli,37,M,3387757946,email_2059@gmail.com,merchant_name_10,small,,0.4,0,0,False
608h6x3i861g4796h8i1izyg,732810617039302,loan_3301716,2022-03-26 22:34:00,MXN,,7 Live,nan,,0.8,,1019.81,,Mazatlán,Sinaloa,Social Media,False,2021-12-03 00:00:00,Ramon Silva,31,H,3323314143,email_1929@gmail.com,merchant_name_21,extra-large,,0.4,0,0,False
6209328yi8g43zx697y51g40,634144615051888,loan_9822542,2022-04-03 11:21:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1269.47,,Silao de la Victoria,Guanajuato,Social Media,False,2022-02-22 00:00:00,Lauro Maes,29,H,3383669729,email_2240@gmail.com,merchant_name_53,small,,0.5,0,0,False
5h8y112zyz63106gyhyz83h4,522186628800710,loan_5320184,2022-04-07 20:31:00,MXN,,7 Live,nan,,,,5985.27,,,,Social Media,False,2021-10-29 00:00:00,David Aguilar,51,H,3339199049,email_2769@gmail.com,merchant_name_2,medium,,0.9,0,0,False
617hgyiz6426xg5657z4ixx7,848544735180708,loan_5952352,2022-04-12 08:59:00,MXN,,7 Live,nan,,,,4525.27,,Centro,Tabasco,Social Media,False,2021-11-04 00:00:00,Jonathan Gray,21,H,3323782796,email_198@gmail.com,merchant_name_356,small,,0.8,0,0,False
6234h9z03zyx4z5g51h2h02h,522186628800710,loan_2651064,2022-04-13 01:44:00,MXN,,7 Live,nan,,,,4269.77,,,,Social Media,False,2022-03-18 00:00:00,Mitchell Lopez,20,H,3357068569,email_2660@gmail.com,merchant_name_2,medium,,0.9,0,0,False
6234h9z03zyx4z5g51h2h02h,522186628800710,loan_7289334,2022-04-15 21:41:00,MXN,,7 Live,nan,,,,4379.27,,,,Social Media,False,2022-03-18 00:00:00,Mitchell Lopez,20,H,3357068569,email_2660@gmail.com,merchant_name_2,medium,,0.6,0,0,False
61731y6zz3gi8gzhi15zhx23,711020612166326,loan_7341522,2022-04-22 18:37:00,MXN,,7 Live,nan,,,,2787.36,,,,Social Media,False,2021-10-22 00:00:00,Ashley Arriaga,41,M,3311616833,email_200@gmail.com,merchant_name_251,medium,,0.6,0,0,False
6171ih989ih970xi593g327y,875196777243942,loan_0737448,2022-04-22 22:55:00,MXN,,7 Live,nan,,,,1232.24,,,,Social Media,False,2021-10-21 00:00:00,Kianna Betancourt,32,M,3383929421,email_2967@gmail.com,merchant_name_646,small,,0.2,0,0,False
625yz49igh217z50i32702g1,873276524215432,loan_7206926,2022-04-24 22:55:00,MXN,,7 Live,nan,,,,807.38,,,,Social Media,False,2022-04-17 00:00:00,Valeria Tellez,59,M,3314113753,email_2763@gmail.com,merchant_name_141,extra-large,,0.3,0,0,False
61g7z4g89hy13193h3268ggz,798646040011720,loan_5268950,2022-04-25 11:07:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1007.4,,,,Social Media,False,2021-12-13 00:00:00,Robert Sandoval,37,H,3311822199,email_2371@gmail.com,merchant_name_692,extra-large,,0.9,0,0,False
61605h54x560g9x3z0597h91,721890570415626,loan_1663708,2021-10-08 13:00:00,MXN,,7 Live,nan,,,,351.8235,,,,Social Media,False,2021-10-08 00:00:00,Irvin Calliham,38,H,3332470789,email_1032@gmail.com,merchant_name_96,medium,,0.5,0,0,False
5xiz45i522izi81g670i9y7g,611801473753126,loan_7588268,2021-10-17 02:34:00,MXN,,7 Live,nan,,,,1081.86,,,,Social Media,False,2021-10-16 00:00:00,Christopher Mosqueda,64,H,3310519029,email_2380@gmail.com,merchant_name_324,large,,0.1,0,0,False
616g52718g37159gg9gxgg30,522186628800710,loan_0760448,2021-10-17 15:22:00,MXN,,7 Live,nan,,0.8,,5036.27,,Tlalpan,Ciudad de México,Social Media,False,2021-12-22 00:00:00,Jared Cordova,50,H,3395035608,email_180@gmail.com,merchant_name_2,medium,,0.9,0,0,False
5i60x442i706xy5031gyziyi,620222386283932,loan_9605628,2021-10-17 15:47:00,MXN,,7 Live,nan,,,,2568.14,,,,Social Media,False,2021-10-17 00:00:00,Justice Martinez,32,H,3305093998,email_88@gmail.com,merchant_name_28,large,,0.9,0,0,False
5h3647x11i1gi1597y276i80,747162678075662,loan_9250696,2021-10-19 02:28:00,MXN,,8.1 Cancelled by Kueski,nan,,,,2700.27,,,,Social Media,False,2021-10-22 00:00:00,Kyndra Cadwell,34,M,3301263976,email_1570@gmail.com,merchant_name_294,extra-large,,0.1,0,0,False
6157808191807hi4706047y6,652200179412752,loan_2305762,2021-10-23 12:20:00,MXN,,5.1 Blocked by Kueski,nan,,0.7,,2065.9,,Jacona,Michoacán de Ocampo,Social Media,False,2021-12-08 00:00:00,Nicholas Deherrera,50,H,3393973456,email_2316@gmail.com,merchant_name_55,large,,0.8,0,0,False
6140iz55y9zy6138y6y798y1,595739747297084,loan_3817262,2021-11-08 18:07:00,MXN,,7 Live,nan,,,,1840.6001,,Saltillo,Coahuila de Zaragoza,Social Media,False,2021-10-12 00:00:00,Javier Klotzbach,38,H,3373023340,email_1764@gmail.com,merchant_name_52,extra-large,,0.5,0,0,False
618g30h22x115030542y661y,726183834821532,loan_8356280,2021-11-09 21:55:00,MXN,,7 Live,nan,,,,1011.8165,,Zacatlán,Puebla,Social Media,False,2021-11-09 00:00:00,Katelynn Alvarez,40,M,3355808572,email_1975@gmail.com,merchant_name_82,small,,0.6,0,0,False
617g52y484x5zyhi64y50g49,522186628800710,loan_1955172,2021-11-10 09:28:00,MXN,,7 Live,nan,,,,11679.27,,,,Social Media,False,2021-10-28 00:00:00,Migual Duran,54,H,3377823697,email_1423@gmail.com,merchant_name_2,medium,,0.1,0,0,False
618x878y435x82y18yg6y2y9,772601744210264,loan_2757902,2021-11-16 14:39:00,MXN,,7 Live,nan,,,,583.27,,,,Social Media,False,2021-11-12 00:00:00,Marilyn Dominguez-Vega,61,M,3335996035,email_1206@gmail.com,merchant_name_211,large,,0.4,0,0,False
615z3yx3564g0hg02i5x9297,695761222512046,loan_9121510,2021-11-16 18:29:00,MXN,,7 Live,nan,,0.8,,2934.6,,Uruapan,Michoacán de Ocampo,Social Media,False,2021-10-03 00:00:00,Cindy Kanakoqui,46,M,3396399589,email_2216@gmail.com,merchant_name_511,small,,0.2,0,0,False
6195664i018i9xx1xzzzxgh0,522186628800710,loan_7656434,2021-11-17 14:46:00,MXN,,7 Live,nan,,0.8,,6058.27,,Chignautla,Puebla,Social Media,False,2021-11-19 00:00:00,Vanessa Cameron,31,M,3325481391,email_2480@gmail.com,merchant_name_2,medium,,1.0,0,0,False
6191i00yy17gi93009267ixi,522186628800710,loan_8981426,2021-11-18 00:17:00,MXN,,7 Live,nan,,,,2627.27,,,,Social Media,False,2021-11-14 00:00:00,Sidney Rascon,18,M,3361954158,email_448@gmail.com,merchant_name_2,medium,,0.9,0,0,False
6191i00yy17gi93009267ixi,522186628800710,loan_7427390,2021-11-18 00:23:00,MXN,,7 Live,nan,,,,2627.27,,,,Social Media,False,2021-11-14 00:00:00,Sidney Rascon,18,M,3361954158,email_448@gmail.com,merchant_name_2,medium,,0.5,0,0,False
618zyyyx94gixz88h4y44050,784073870287790,loan_2349568,2021-11-25 17:00:00,MXN,,7 Live,nan,,,,8668.056499999999,,Tlalpan,Ciudad de México,Social Media,False,2021-11-09 00:00:00,Analicia Chavarria,63,M,3373454950,email_2799@gmail.com,merchant_name_199,small,,0.3,0,0,False
6177399gi986yyi43230gz33,701630404370550,loan_0574124,2021-11-29 09:07:00,MXN,,7 Live,nan,,0.6,,328.5,,Tultitlán,Estado de México,Social Media,False,2021-12-14 00:00:00,Selena Ortiz,37,M,3307822188,email_176@gmail.com,merchant_name_14,medium,,0.2,0,0,False
619i12z882iz6354407y4295,676956370903276,loan_3385212,2021-11-29 14:24:00,MXN,,7 Live,nan,,,,429.97,,,,Social Media,False,2021-11-26 00:00:00,Logan Ross,57,H,3397073283,email_1796@gmail.com,merchant_name_642,large,,0.8,0,0,False
61z0573g14zg681h545z2224,705065522569400,loan_0404584,2021-11-30 22:51:00,MXN,,7 Live,nan,,0.5,,4379.27,,Gustavo A. Madero,Ciudad de México,Social Media,False,2022-04-24 00:00:00,Sierra Guzman,25,M,3379344931,email_390@gmail.com,merchant_name_16,large,,0.8,0,0,False
6174hzhx7hgh3z0g09hy58hx,692231271097050,loan_7691750,2021-11-30 23:26:00,MXN,,8.1 Cancelled by Kueski,nan,,,,883.3729999999999,,Tijuana,Baja California,Social Media,False,2021-11-16 00:00:00,Joseli Gomez,25,M,3350378795,email_182@gmail.com,merchant_name_565,large,,0.2,0,0,False
61z65y92y8y9xhhy702439yz,522186628800710,loan_7724980,2021-12-13 16:56:00,MXN,,7 Live,nan,,,,2031.59,,,,Social Media,False,2021-11-30 00:00:00,Benjamin Barcelona,36,H,3354063693,email_417@gmail.com,merchant_name_2,medium,,0.4,0,0,False
593i0i291hxy16i47y7746g7,789260705999920,loan_2838966,2021-12-14 21:54:00,MXN,,7 Live,nan,,,,3763.88,,,,Social Media,False,2021-12-15 00:00:00,Michael Ascencio Molina,56,H,3327548772,email_87@gmail.com,merchant_name_23,medium,,0.4,0,0,False
61z83201xh21061igz147178,789260705999920,loan_7571008,2021-12-15 00:13:00,MXN,,7 Live,nan,,,,3423.7292,,,,Social Media,False,2021-12-02 00:00:00,Brianna Perdomo Chiuzulli,37,M,3387757946,email_2059@gmail.com,merchant_name_23,medium,,0.4,0,0,False
61gh11131i7896h41gx0h51h,732810617039302,loan_5551192,2021-12-20 20:55:00,MXN,,7 Live,nan,,,,1092.81,,,,Social Media,False,2021-12-17 00:00:00,Donnovan Crespin,41,H,3393468519,email_1836@gmail.com,merchant_name_21,extra-large,,0.8,0,0,False
5g64h782xx3y17580i2000yg,705065522569400,loan_7472066,2021-12-21 14:54:00,MXN,,7 Live,nan,,0.3,,2700.27,,Toluca,Estado de México,Social Media,False,2021-12-22 00:00:00,Amber Dominguez De La Rosa,42,M,3328116209,email_2578@gmail.com,merchant_name_16,large,,0.9,0,0,False
5yz7ig88i49z6z1g174868g5,571046965289056,loan_9142522,2021-12-24 15:11:00,MXN,,8.2 Churn by merchant,nan,,0.8,,561.37,,San Pedro Mixtepec -Dto. 22 -,Oaxaca,Social Media,False,2022-03-16 00:00:00,Richard Lopez,27,H,3398841370,email_1112@gmail.com,merchant_name_334,large,,0.6,0,0,False
618i2x67i6yx1411x1gh89g3,753669083766860,loan_7615104,2022-01-02 00:47:00,MXN,,7 Live,nan,,,,2587.8135,,,,Social Media,False,2021-11-12 00:00:00,Jennifer Rivera,63,M,3392031984,email_1108@gmail.com,merchant_name_290,extra-large,,0.9,0,0,False
61944y32143479x6570356hg,522186628800710,loan_2262194,2022-01-10 01:02:00,MXN,,7 Live,nan,,0.5,,8539.539999999999,,San Pedro Tlaquepaque,Jalisco,Social Media,False,2021-11-16 00:00:00,Sierra Martinez,32,M,3372591435,email_1502@gmail.com,merchant_name_2,medium,,0.8,0,0,False
61944y32143479x6570356hg,522186628800710,loan_3257270,2022-01-10 01:06:00,MXN,,7 Live,nan,,0.5,,4269.77,,San Pedro Tlaquepaque,Jalisco,Social Media,False,2021-11-16 00:00:00,Sierra Martinez,32,M,3372591435,email_1502@gmail.com,merchant_name_2,medium,,0.8,0,0,False
600h131zzy1xxg54h0355702,743690465452574,loan_0184804,2022-01-16 23:09:00,MXN,,7 Live,nan,,,,1982.68,,,,Social Media,False,2021-12-05 00:00:00,Isaiah Lucero,22,H,3315587522,email_1963@gmail.com,merchant_name_130,large,,0.9,0,0,False
6157ygy67h8gzh650775091g,726183834821532,loan_5868496,2022-01-18 13:55:00,MXN,,7 Live,nan,,,,406.39,,Nogales,Sonora,Social Media,False,2021-10-01 00:00:00,Jose Morales,23,H,3336461467,email_1589@gmail.com,merchant_name_82,small,,0.5,0,0,False
61xgy505928gy127hyyyh1h6,803031151291046,loan_4874348,2022-01-24 18:15:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1911.87,,,,Social Media,False,2022-01-22 00:00:00,Ryan Valdez,54,H,3335077523,email_1488@gmail.com,merchant_name_446,extra-large,,1.0,0,0,False
5z8x2h36h592i3x8iyz3ihy3,792361697554296,loan_2454106,2022-01-27 08:10:00,MXN,,7 Live,nan,,,,1382.62,,,,Social Media,False,2022-01-21 00:00:00,Xavier Quintana,29,H,3396421561,email_1241@gmail.com,merchant_name_279,small,,0.4,0,0,False
61i0275h77z1y0ig98h374i3,732800424880530,loan_1696702,2022-01-31 11:06:00,MXN,,7 Live,nan,,,,948.27,,,,Social Media,False,2022-01-25 00:00:00,Marta Vigil,25,M,3356406174,email_2823@gmail.com,merchant_name_447,extra-large,,0.7,0,0,False
618y9xx46g7y1x62y8970hxz,721897172250192,loan_2240404,2022-02-06 15:45:00,MXN,,7 Live,nan,,0.5,,4985.9,,Coatzacoalcos,Veracruz,Social Media,False,2021-11-11 00:00:00,Jose Rodriguez,62,H,3359631155,email_304@gmail.com,merchant_name_484,small,,0.3,0,0,False
61i4gzx74yx3x5x076690134,762370016421792,loan_3135630,2022-02-10 21:11:00,MXN,,7 Live,nan,,,,2555.0,,,,Social Media,False,2022-01-28 00:00:00,Annali Mascarenas,32,M,3352043908,email_2738@gmail.com,merchant_name_165,medium,,0.2,0,0,False
61z1z28h3ig0y70gh5hii273,522186628800710,loan_1492854,2022-02-12 22:11:00,MXN,,7 Live,nan,,,,6193.91,,,,Social Media,False,2021-11-26 00:00:00,Brianda Fernandez,46,M,3388323644,email_856@gmail.com,merchant_name_2,medium,,0.9,0,0,False
620i81yhiy149h1560h4ih9z,829663522074488,loan_0959700,2022-02-19 14:15:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1775.36,,,,Social Media,False,2022-02-18 00:00:00,Sergio Barron,22,H,3398655639,email_2283@gmail.com,merchant_name_65,small,,0.4,0,0,False
618gi226zz19204h4h31zh6g,733488374620368,loan_0944948,2022-02-21 07:46:00,MXN,,7 Live,nan,,,,3222.22,,,,Social Media,False,2021-11-10 00:00:00,Christian Arroyo,19,H,3312662365,email_232@gmail.com,merchant_name_127,small,,0.3,0,0,False
5x6h7758iyi21xi77h434634,522186628800710,loan_6093194,2022-03-03 11:04:00,MXN,,7 Live,nan,,0.2,,5596.91,,Toluca,Estado de México,Social Media,False,2021-11-24 00:00:00,Eduardo Moreno,61,H,3329202582,email_1738@gmail.com,merchant_name_2,medium,,0.4,0,0,False
620g29h28yyh7zg62i428gh0,748011781366890,loan_2652892,2022-03-11 23:47:00,MXN,,7 Live,nan,,0.6,,8029.269999999999,,Milpa Alta,Ciudad de México,Social Media,False,2022-02-17 00:00:00,David Becerra,37,H,3348150021,email_322@gmail.com,merchant_name_15,medium,,1.0,0,0,False
60hi5g9h64h8gy3682ixg1gh,620222386283932,loan_7625328,2022-03-15 18:47:00,MXN,,7 Live,nan,,0.1,,1396.49,,Nezahualcóyotl,Estado de México,Social Media,False,2021-12-16 00:00:00,Edwin Padilla,44,H,3332087816,email_403@gmail.com,merchant_name_28,large,,0.7,0,0,False
61941h37x00gy87xxz633085,615680819077994,loan_9969190,2022-03-18 19:17:00,MXN,,7 Live,2.31476238129904e+18,,,,5266.95,,Nezahualcóyotl,Estado de México,Organic,False,2021-11-17 00:00:00,Alex Colin,61,H,3357078006,email_1706@gmail.com,merchant_name_26,small,store_name_19,0.5,0,0,False
61986x49xyh9hy4zg61g0764,522186628800710,loan_6675470,2022-03-23 10:34:00,MXN,,7 Live,nan,,0.5,,2628.0,,Delicias,Chihuahua,Social Media,False,2021-11-19 00:00:00,Kaitlin Munoz,37,M,3380624639,email_1926@gmail.com,merchant_name_2,medium,,0.7,0,0,False
61461607zi613931g38570hx,522186628800710,loan_7804454,2022-03-31 19:19:00,MXN,,7 Live,nan,,,,11091.62,,,,Social Media,False,2022-01-11 00:00:00,Alexis Alvarez,57,M,3389039664,email_1894@gmail.com,merchant_name_2,medium,,0.9,0,0,False
5g495xy928yzy464hxh4g183,839197049234386,loan_7240182,2022-03-31 22:57:00,MXN,,8.1 Cancelled by Kueski,nan,,,,2847.0,,Tijuana,Baja California,Social Media,False,2022-03-07 00:00:00,Shawn Padia,64,H,3346207894,email_266@gmail.com,merchant_name_20,large,,0.4,0,0,False
619x968i3x7i42096x246i7z,522186628800710,loan_6029188,2022-04-07 13:38:00,MXN,,7 Live,nan,,,,10949.27,,Venustiano Carranza,Ciudad de México,Social Media,False,2021-11-24 00:00:00,Erick Hernandez,59,H,3313709795,email_478@gmail.com,merchant_name_2,medium,,0.3,0,0,False
61z30yigh8299i7400zyygy5,522186628800710,loan_9313088,2022-04-08 18:03:00,MXN,,7 Live,nan,,,,3645.62,,Saltillo,Coahuila de Zaragoza,Social Media,False,2021-11-27 00:00:00,Daniel Magdaleno,62,H,3397701114,email_442@gmail.com,merchant_name_2,medium,,0.4,0,0,False
61i3904z0414560xy7y3142z,873709091173292,loan_4506990,2022-04-09 00:52:00,MXN,,7 Live,nan,,0.8,,1285.53,,Azcapotzalco,Ciudad de México,Social Media,False,2022-01-28 00:00:00,Jaziman Soto-Rodriguez,45,M,3327903169,email_356@gmail.com,merchant_name_155,large,,0.6,0,0,False
61y802x22i5xhh35x8y2yzzi,793077715582928,loan_8065992,2022-04-11 10:34:00,MXN,,7 Live,nan,,,,1995.82,,,,Social Media,False,2021-12-26 00:00:00,Maria Cobb,42,M,3348860392,email_1703@gmail.com,merchant_name_734,small,,0.5,0,0,False
6174211xgz032x8352322zi6,822507208976244,loan_1542940,2022-04-18 18:17:00,MXN,,7 Live,nan,,,,1218.37,,Ecatepec de Morelos,Estado de México,Social Media,False,2022-04-25 00:00:00,Reuben Trevizo,52,H,3346386933,email_1574@gmail.com,merchant_name_111,small,,0.4,0,0,False
5i04g1h34hxxxx6591322y11,522186628800710,loan_6975348,2022-04-20 16:19:00,MXN,,7 Live,nan,,0.4,,6970.77,,Veracruz,Veracruz,Social Media,False,2022-04-20 00:00:00,Hiram Medina,50,H,3341200300,email_1941@gmail.com,merchant_name_2,medium,,0.5,0,0,False
6159i70h9xx0y432gix66y24,522186628800710,loan_6468222,2022-04-23 20:42:00,MXN,,7 Live,nan,,0.5,,6496.27,,Tonalá,Jalisco,Social Media,False,2021-10-03 00:00:00,Jesus Martinez,46,H,3362352715,email_165@gmail.com,merchant_name_2,medium,,0.3,0,0,False
622ghy1yx49h93xiy4635h95,705065522569400,loan_8615286,2022-04-24 23:07:00,MXN,,7 Live,nan,,,,1991.44,,,,Social Media,False,2022-03-11 00:00:00,Abran Torres Jr,18,H,3381941383,email_2871@gmail.com,merchant_name_16,large,,0.1,0,0,False
61x8h3xhz97315g513x265y6,798780224185820,loan_6249504,2022-04-29 22:00:00,MXN,,7 Live,nan,,,,653.35,,,,Social Media,False,2022-01-19 00:00:00,Luz Montoya,57,M,3393480453,email_1876@gmail.com,merchant_name_123,small,,0.4,0,0,False
61y15g0399y234i2x7x9h6xh,646419203762018,loan_4929178,2022-04-30 21:29:00,MXN,,7 Live,nan,,0.4,,553.63,,Cosoleacaque,Veracruz,Social Media,False,2021-12-20 00:00:00,Mishila Acevedo,50,M,3324792879,email_2007@gmail.com,merchant_name_27,extra-large,,0.7,0,0,False
615xix1yx1i7646633y87z05,666881560420788,loan_6097332,2021-10-07 09:03:00,MXN,,7 Live,nan,,0.9,,3481.37,,Culiacán,Sinaloa,Social Media,False,2021-10-19 00:00:00,Mark Moreno,45,H,3385015261,email_65@gmail.com,merchant_name_57,extra-large,,1.0,0,0,False
6144x88323y386gy0i393133,522186628800710,loan_6485314,2021-10-08 03:28:00,MXN,,7 Live,nan,,0.3,,4277.07,,Tijuana,Baja California,Social Media,False,2021-10-08 00:00:00,Shaian Trujillo,54,M,3366052213,email_600@gmail.com,merchant_name_2,medium,,0.6,0,0,False
6168y5ig6gx1ig16212hyy48,522186628800710,loan_5144052,2021-10-14 21:43:00,MXN,,7 Live,nan,,,,2882.77,,,,Social Media,False,2021-10-14 00:00:00,Marisol Cortez,61,M,3375804562,email_1531@gmail.com,merchant_name_2,medium,,0.1,0,0,False
617101iy3228635663724i91,642155937014514,loan_8115246,2021-10-21 22:47:00,MXN,,7 Live,nan,,0.8,,2759.4,,Naucalpan de Juárez,Estado de México,Social Media,False,2021-11-04 00:00:00,Stephanie Roldan,23,M,3304524527,email_2797@gmail.com,merchant_name_85,medium,,0.5,0,0,False
6154y56hzz4163yxh50184hx,635674277716266,loan_1930088,2021-10-22 16:01:00,MXN,,7 Live,nan,,,,1298.23,,,,Social Media,False,2021-10-21 00:00:00,Daisy Soto Jr,50,M,3340087490,email_1984@gmail.com,merchant_name_80,large,,0.7,0,0,False
6168y5ig6gx1ig16212hyy48,645792021096042,loan_9528296,2021-11-01 16:25:00,MXN,,7 Live,nan,,0.7,,1280.42,,Veracruz,Veracruz,Social Media,False,2021-10-14 00:00:00,Marisol Cortez,61,M,3375804562,email_1531@gmail.com,merchant_name_44,extra-large,,0.2,0,0,False
617y9yz85zx4h4yyz9xzy409,522186628800710,loan_0475906,2021-11-05 23:07:00,MXN,,7 Live,nan,,,,5766.27,,,,Social Media,False,2021-11-03 00:00:00,Alexis Malone,48,H,3352809205,email_2261@gmail.com,merchant_name_2,medium,,0.6,0,0,False
60i079x4ghx48z61z2y960g7,522186628800710,loan_1871840,2021-11-10 20:59:00,MXN,,7 Live,nan,,0.3,,7737.269999999999,,Álvaro Obregón,Ciudad de México,Social Media,False,2021-11-29 00:00:00,Danielle Sanchez,43,M,3388437192,email_351@gmail.com,merchant_name_2,medium,,0.3,0,0,False
618ghx89xg141g45656ix715,763169811475744,loan_8261344,2021-11-10 23:55:00,MXN,,7 Live,nan,,,,6275.07,,,,Social Media,False,2021-11-10 00:00:00,Grace Gonzalez,38,M,3347224084,email_1698@gmail.com,merchant_name_4,small,,0.3,0,0,False
618z9y7gx6hhxi5889y92698,522186628800710,loan_2624038,2021-11-11 07:23:00,MXN,,7 Live,nan,,0.5,,6058.27,,Ixmiquilpan,Hidalgo,Social Media,False,2021-11-29 00:00:00,Mariah Sarmiento,26,M,3350782284,email_1617@gmail.com,merchant_name_2,medium,,0.5,0,0,False
61397y7i7z3563678g8z1h2i,705065522569400,loan_2578512,2021-11-14 12:40:00,MXN,,7 Live,nan,,,,3801.5188,,,,Social Media,False,2021-10-05 00:00:00,Ricardo Aragon,40,H,3302156790,email_435@gmail.com,merchant_name_16,large,,0.6,0,0,False
619070194y187xzgi270zx71,710935702676110,loan_7534576,2021-11-14 18:14:00,MXN,,7 Live,nan,,,,1409.61,,,,Social Media,False,2021-11-13 00:00:00,Mario Gamboa,56,H,3384189178,email_639@gmail.com,merchant_name_157,extra-large,,0.6,0,0,False
619250y23859752354h59ig8,522186628800710,loan_6488910,2021-11-19 10:38:00,MXN,,7 Live,nan,,,,6569.27,,,,Social Media,False,2021-11-19 00:00:00,Rey Meier,23,H,3376630871,email_2708@gmail.com,merchant_name_2,medium,,0.6,0,0,False
5i979g3174i5h2z9gz07253i,716325710471686,loan_5531620,2021-11-21 04:30:00,MXN,,7 Live,nan,,,,8393.539999999999,,,,Social Media,False,2021-11-20 00:00:00,Diane Nira,45,M,3353858523,email_1252@gmail.com,merchant_name_35,extra-large,,0.8,0,0,False
618zyyyx94gixz88h4y44050,636256698769570,loan_7516260,2021-11-25 08:35:00,MXN,,7 Live,nan,,,,3284.27,,Tlalpan,Ciudad de México,Social Media,False,2021-11-09 00:00:00,Analicia Chavarria,63,M,3373454950,email_2799@gmail.com,merchant_name_122,small,,0.6,0,0,False
61z010102y4x3h59iiy35923,311062671139062,loan_9665212,2021-11-25 17:35:00,MXN,,7 Live,nan,,,,2462.655,,Ecatepec de Morelos,Estado de México,Social Media,False,2021-11-26 00:00:00,Marisol Gallegos,32,M,3340504256,email_1677@gmail.com,merchant_name_93,small,,0.6,0,0,False
61z2483380421381x000h2g2,522186628800710,loan_9297204,2021-11-29 17:56:00,MXN,,7 Live,nan,,,,8759.27,,,,Social Media,False,2021-11-27 00:00:00,Joshua Mendoza,50,H,3394771005,email_2936@gmail.com,merchant_name_2,medium,,0.2,0,0,False
618h695h3yg0175h28y77y06,421046608207872,loan_3848474,2021-11-29 21:56:00,MXN,,7 Live,nan,,,,1462.92,,Apodaca,Nuevo León,Social Media,False,2021-11-11 00:00:00,Benny Marroquin,31,H,3394866195,email_2598@gmail.com,merchant_name_244,large,,0.4,0,0,False
6178956hy27hiyz4013g44y0,505218538414430,loan_4358834,2021-11-30 11:28:00,MXN,,7 Live,nan,,,,1913.84,,,,Social Media,False,2021-11-08 00:00:00,Lauryn Desbouillons,51,M,3380614419,email_1620@gmail.com,merchant_name_103,extra-large,,0.2,0,0,False
